regionId,name,country,color,coordinates,frequency,width
382->19,马拉加->瓦伦西亚,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.421266,36.721261,0.0 -0.376288,39.469908,0.0</coordinates></LineString></MultiGeometry>",184719,11
382->758,马拉加->米哈斯,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.421266,36.721261,0.0 -4.632307,36.596776,0.0</coordinates></LineString></MultiGeometry>",19202,9
382->18,马拉加->巴塞罗那,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.421266,36.721261,0.0 2.173404,41.385064,0.0</coordinates></LineString></MultiGeometry>",17253,9
382->377,马拉加->龙达,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.421266,36.721261,0.0 -5.161225,36.746209,0.0</coordinates></LineString></MultiGeometry>",26866,9
382->149,马拉加->格拉纳达,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.421266,36.721261,0.0 -3.596361,37.176022,0.0</coordinates></LineString></MultiGeometry>",24333,9
382->383,马拉加->塞戈维亚,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.421266,36.721261,0.0 -4.108807,40.942903,0.0</coordinates></LineString></MultiGeometry>",1540,7
382->376,马拉加->科尔多瓦,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.421266,36.721261,0.0 -4.779384,37.888175,0.0</coordinates></LineString></MultiGeometry>",4262,9
382->17,马拉加->马德里,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.421266,36.721261,0.0 -3.70379,40.416775,0.0</coordinates></LineString></MultiGeometry>",809,7
382->380,马拉加->里斯本,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.421266,36.721261,0.0 -9.139337,38.722252,0.0</coordinates></LineString></MultiGeometry>",2,1
382->442,马拉加->辛特拉 ,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.421266,36.721261,0.0 -9.381659,38.802869,0.0</coordinates></LineString></MultiGeometry>",2,1
137->135,温莎->伦敦,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.61291,51.482705,0.0 -0.129958,51.540865,0.0</coordinates></LineString></MultiGeometry>",52957,11
137->133,温莎->曼彻斯特,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.61291,51.482705,0.0 -2.246482,53.478282,0.0</coordinates></LineString></MultiGeometry>",107407,11
137->603,温莎->巴斯,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.61291,51.482705,0.0 -2.359904,51.375801,0.0</coordinates></LineString></MultiGeometry>",1,1
375->373,托莱多->塞维利亚,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.027323,39.862832,0.0 -5.984459,37.389092,0.0</coordinates></LineString></MultiGeometry>",298898,11
375->383,托莱多->塞戈维亚,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.027323,39.862832,0.0 -4.108807,40.942903,0.0</coordinates></LineString></MultiGeometry>",152697,11
375->17,托莱多->马德里,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.027323,39.862832,0.0 -3.70379,40.416775,0.0</coordinates></LineString></MultiGeometry>",275035,11
375->376,托莱多->科尔多瓦,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.027323,39.862832,0.0 -4.779384,37.888175,0.0</coordinates></LineString></MultiGeometry>",5,3
375->149,托莱多->格拉纳达,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.027323,39.862832,0.0 -3.596361,37.176022,0.0</coordinates></LineString></MultiGeometry>",1,1
257->162,伯尔尼->蒙特勒,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>7.447447,46.947974,0.0 6.909696,46.433787,0.0</coordinates></LineString></MultiGeometry>",23071,9
257->11,伯尔尼->苏黎世,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>7.447447,46.947974,0.0 8.541694,47.376887,0.0</coordinates></LineString></MultiGeometry>",5163,9
257->515,伯尔尼->图恩,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>7.447447,46.947974,0.0 7.627988,46.757987,0.0</coordinates></LineString></MultiGeometry>",1781,7
257->12,伯尔尼->卢塞恩,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>7.447447,46.947974,0.0 8.310405,47.04952,0.0</coordinates></LineString></MultiGeometry>",37,5
257->440,伯尔尼->科尔马,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>7.447447,46.947974,0.0 7.358512,48.079359,0.0</coordinates></LineString></MultiGeometry>",39,5
257->427,伯尔尼->施皮茨,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>7.447447,46.947974,0.0 7.679152,46.688483,0.0</coordinates></LineString></MultiGeometry>",1,1
976->867,尼永->伊瓦尔小镇,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>6.234785,46.383268,0.0 6.325756,46.368685,0.0</coordinates></LineString></MultiGeometry>",153655,11
976->258,尼永->洛桑,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>6.234785,46.383268,0.0 6.632273,46.519654,0.0</coordinates></LineString></MultiGeometry>",15039,9
976->15,尼永->日内瓦,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>6.234785,46.383268,0.0 6.143158,46.204391,0.0</coordinates></LineString></MultiGeometry>",4799,9
976->257,尼永->伯尔尼,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>6.234785,46.383268,0.0 7.447447,46.947974,0.0</coordinates></LineString></MultiGeometry>",39,5
867->15,伊瓦尔小镇->日内瓦,France,#457B54,"<MultiGeometry><LineString><coordinates>6.325756,46.368685,0.0 6.143158,46.204391,0.0</coordinates></LineString></MultiGeometry>",153605,11
867->257,伊瓦尔小镇->伯尔尼,France,#457B54,"<MultiGeometry><LineString><coordinates>6.325756,46.368685,0.0 7.447447,46.947974,0.0</coordinates></LineString></MultiGeometry>",37,5
867->1,伊瓦尔小镇->巴黎,France,#457B54,"<MultiGeometry><LineString><coordinates>6.325756,46.368685,0.0 2.352222,48.856614,0.0</coordinates></LineString></MultiGeometry>",13,3
2322->7,Chiusa Ferranda->米兰,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>10.095876,44.903694,0.0 9.185924,45.465422,0.0</coordinates></LineString></MultiGeometry>",43038,11
564->15,依云小镇->日内瓦,France,#457B54,"<MultiGeometry><LineString><coordinates>6.590949,46.401488,0.0 6.143158,46.204391,0.0</coordinates></LineString></MultiGeometry>",15700,9
564->11,依云小镇->苏黎世,France,#457B54,"<MultiGeometry><LineString><coordinates>6.590949,46.401488,0.0 8.541694,47.376887,0.0</coordinates></LineString></MultiGeometry>",15278,9
564->258,依云小镇->洛桑,France,#457B54,"<MultiGeometry><LineString><coordinates>6.590949,46.401488,0.0 6.632273,46.519654,0.0</coordinates></LineString></MultiGeometry>",4799,9
101->104,扎金索斯岛->圣托里尼岛,Greece,#EF2D4B,"<MultiGeometry><LineString><coordinates>20.750724,37.793465,0.0 25.458231,36.403293,0.0</coordinates></LineString></MultiGeometry>",393306,13
101->103,扎金索斯岛->米科诺斯岛,Greece,#EF2D4B,"<MultiGeometry><LineString><coordinates>20.750724,37.793465,0.0 25.354782,37.448058,0.0</coordinates></LineString></MultiGeometry>",113687,11
101->3,扎金索斯岛->雅典,Greece,#EF2D4B,"<MultiGeometry><LineString><coordinates>20.750724,37.793465,0.0 23.727539,37.98381,0.0</coordinates></LineString></MultiGeometry>",10612,9
101->91,扎金索斯岛->威尼斯,Greece,#EF2D4B,"<MultiGeometry><LineString><coordinates>20.750724,37.793465,0.0 12.309386,45.543401,0.0</coordinates></LineString></MultiGeometry>",17572,9
101->102,扎金索斯岛->凯法利尼亚岛,Greece,#EF2D4B,"<MultiGeometry><LineString><coordinates>20.750724,37.793465,0.0 20.566285,38.176533,0.0</coordinates></LineString></MultiGeometry>",3241,9
616->8,白露里治奥古城->罗马,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>12.113039,42.627575,0.0 12.496366,41.902783,0.0</coordinates></LineString></MultiGeometry>",60424,11
616->296,白露里治奥古城->锡耶纳,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>12.113039,42.627575,0.0 11.330757,43.318809,0.0</coordinates></LineString></MultiGeometry>",5894,9
161->107,国王湖->哈尔施塔特,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.98525,47.586406,0.0 13.645281,47.563485,0.0</coordinates></LineString></MultiGeometry>",195945,11
161->456,国王湖->巴德伊舍,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.98525,47.586406,0.0 13.620946,47.712381,0.0</coordinates></LineString></MultiGeometry>",94061,11
161->16,国王湖->慕尼黑,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.98525,47.586406,0.0 11.581981,48.135125,0.0</coordinates></LineString></MultiGeometry>",23372,9
161->397,国王湖->雷根斯堡,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.98525,47.586406,0.0 12.101624,49.01343,0.0</coordinates></LineString></MultiGeometry>",45165,11
161->25,国王湖->萨尔茨堡,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.98525,47.586406,0.0 13.057632,47.808402,0.0</coordinates></LineString></MultiGeometry>",35183,11
161->5,国王湖->维也纳,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.98525,47.586406,0.0 16.373819,48.208174,0.0</coordinates></LineString></MultiGeometry>",67050,11
161->160,国王湖->新天鹅堡,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.98525,47.586406,0.0 10.749833,47.557531,0.0</coordinates></LineString></MultiGeometry>",53206,11
161->263,国王湖->布拉格,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.98525,47.586406,0.0 14.437801,50.075538,0.0</coordinates></LineString></MultiGeometry>",4828,9
161->105,国王湖->克鲁姆洛夫,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.98525,47.586406,0.0 14.318539,48.81283,0.0</coordinates></LineString></MultiGeometry>",243,5
161->106,国王湖->圣沃尔夫冈,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.98525,47.586406,0.0 13.439711,47.741828,0.0</coordinates></LineString></MultiGeometry>",528,7
161->157,国王湖->柏林,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>12.98525,47.586406,0.0 13.394516,52.520013,0.0</coordinates></LineString></MultiGeometry>",1,1
133->132,曼彻斯特->约克,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-2.246482,53.478282,0.0 -1.09761,53.965618,0.0</coordinates></LineString></MultiGeometry>",81775,11
133->135,曼彻斯特->伦敦,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-2.246482,53.478282,0.0 -0.129958,51.540865,0.0</coordinates></LineString></MultiGeometry>",110979,11
133->138,曼彻斯特->牛津,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-2.246482,53.478282,0.0 -1.256,51.742915,0.0</coordinates></LineString></MultiGeometry>",37421,11
133->131,曼彻斯特->湖区,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-2.246482,53.478282,0.0 -3.087429,54.461984,0.0</coordinates></LineString></MultiGeometry>",12898,9
133->136,曼彻斯特->剑桥,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-2.246482,53.478282,0.0 0.119428,52.274333,0.0</coordinates></LineString></MultiGeometry>",3,1
133->125,曼彻斯特->爱丁堡,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-2.246482,53.478282,0.0 -3.196997,55.953526,0.0</coordinates></LineString></MultiGeometry>",1,1
133->725,曼彻斯特->埃文河畔斯特拉福德,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-2.246482,53.478282,0.0 -1.708298,52.19173,0.0</coordinates></LineString></MultiGeometry>",1,1
133->462,曼彻斯特->利物浦,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-2.246482,53.478282,0.0 -2.991573,53.408371,0.0</coordinates></LineString></MultiGeometry>",2,1
457->16,锡拉库萨->慕尼黑,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>15.286586,37.075474,0.0 11.581981,48.135125,0.0</coordinates></LineString></MultiGeometry>",252921,11
457->436,锡拉库萨->那不勒斯,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>15.286586,37.075474,0.0 14.268124,40.851775,0.0</coordinates></LineString></MultiGeometry>",14840,9
457->96,锡拉库萨->巴勒莫,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>15.286586,37.075474,0.0 13.339341,38.119213,0.0</coordinates></LineString></MultiGeometry>",40235,11
457->7,锡拉库萨->米兰,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>15.286586,37.075474,0.0 9.185924,45.465422,0.0</coordinates></LineString></MultiGeometry>",18229,9
457->452,锡拉库萨->卡塔尼亚,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>15.286586,37.075474,0.0 15.08303,37.507877,0.0</coordinates></LineString></MultiGeometry>",7336,9
457->2035,锡拉库萨->埃特纳火山,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>15.286586,37.075474,0.0 14.993435,37.751005,0.0</coordinates></LineString></MultiGeometry>",1,1
103->3,米科诺斯岛->雅典,Greece,#EF2D4B,"<MultiGeometry><LineString><coordinates>25.354782,37.448058,0.0 23.727539,37.98381,0.0</coordinates></LineString></MultiGeometry>",27277,9
103->104,米科诺斯岛->圣托里尼岛,Greece,#EF2D4B,"<MultiGeometry><LineString><coordinates>25.354782,37.448058,0.0 25.458231,36.403293,0.0</coordinates></LineString></MultiGeometry>",373917,13
603->137,巴斯->温莎,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-2.359904,51.375801,0.0 -0.61291,51.482705,0.0</coordinates></LineString></MultiGeometry>",107407,11
603->138,巴斯->牛津,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-2.359904,51.375801,0.0 -1.256,51.742915,0.0</coordinates></LineString></MultiGeometry>",1,1
361->449,戛纳->格拉斯,France,#457B54,"<MultiGeometry><LineString><coordinates>7.017369,43.552847,0.0 6.926492,43.660153,0.0</coordinates></LineString></MultiGeometry>",162672,11
361->528,戛纳->艾克斯,France,#457B54,"<MultiGeometry><LineString><coordinates>7.017369,43.552847,0.0 5.447427,43.529742,0.0</coordinates></LineString></MultiGeometry>",6389,9
361->256,戛纳->尼斯,France,#457B54,"<MultiGeometry><LineString><coordinates>7.017369,43.552847,0.0 7.261953,43.710173,0.0</coordinates></LineString></MultiGeometry>",57857,11
361->367,戛纳->阿维尼翁,France,#457B54,"<MultiGeometry><LineString><coordinates>7.017369,43.552847,0.0 4.805528,43.949317,0.0</coordinates></LineString></MultiGeometry>",3,1
361->599,戛纳->陶瓷小镇,France,#457B54,"<MultiGeometry><LineString><coordinates>7.017369,43.552847,0.0 6.221481,43.845682,0.0</coordinates></LineString></MultiGeometry>",2,1
361->15,戛纳->日内瓦,France,#457B54,"<MultiGeometry><LineString><coordinates>7.017369,43.552847,0.0 6.143158,46.204391,0.0</coordinates></LineString></MultiGeometry>",2,1
366->530,芒通->摩纳哥,France,#457B54,"<MultiGeometry><LineString><coordinates>7.49754,43.774481,0.0 7.420816,43.737411,0.0</coordinates></LineString></MultiGeometry>",162712,11
396->1,吉维尼->巴黎,France,#457B54,"<MultiGeometry><LineString><coordinates>1.533504,49.081595,0.0 2.352222,48.856614,0.0</coordinates></LineString></MultiGeometry>",201399,11
396->151,吉维尼->里昂,France,#457B54,"<MultiGeometry><LineString><coordinates>1.533504,49.081595,0.0 4.837424,45.765403,0.0</coordinates></LineString></MultiGeometry>",10817,9
396->15,吉维尼->日内瓦,France,#457B54,"<MultiGeometry><LineString><coordinates>1.533504,49.081595,0.0 6.143158,46.204391,0.0</coordinates></LineString></MultiGeometry>",887,7
348->296,圣吉米尼亚诺->锡耶纳,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>11.043491,43.467632,0.0 11.330757,43.318809,0.0</coordinates></LineString></MultiGeometry>",90987,11
348->423,圣吉米尼亚诺->比萨,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>11.043491,43.467632,0.0 10.401689,43.722839,0.0</coordinates></LineString></MultiGeometry>",4224,9
348->91,圣吉米尼亚诺->威尼斯,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>11.043491,43.467632,0.0 12.309386,45.543401,0.0</coordinates></LineString></MultiGeometry>",1608,7
348->9,圣吉米尼亚诺->佛罗伦萨,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>11.043491,43.467632,0.0 11.255814,43.76956,0.0</coordinates></LineString></MultiGeometry>",608,7
348->606,圣吉米尼亚诺->科尔托纳,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>11.043491,43.467632,0.0 11.98512,43.275063,0.0</coordinates></LineString></MultiGeometry>",1,1
758->149,米哈斯->格拉纳达,Spain,#188D06,"<MultiGeometry><LineString><coordinates>-4.632307,36.596776,0.0 -3.596361,37.176022,0.0</coordinates></LineString></MultiGeometry>",19202,9
380->442,里斯本->辛特拉 ,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-9.139337,38.722252,0.0 -9.381659,38.802869,0.0</coordinates></LineString></MultiGeometry>",71497,11
380->17,里斯本->马德里,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-9.139337,38.722252,0.0 -3.70379,40.416775,0.0</coordinates></LineString></MultiGeometry>",884,7
380->373,里斯本->塞维利亚,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-9.139337,38.722252,0.0 -5.984459,37.389092,0.0</coordinates></LineString></MultiGeometry>",129186,11
380->1181,里斯本->Colares,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-9.139337,38.722252,0.0 -9.442687,38.806631,0.0</coordinates></LineString></MultiGeometry>",30656,9
380->156,里斯本->波尔图,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-9.139337,38.722252,0.0 -8.654558,41.240751,0.0</coordinates></LineString></MultiGeometry>",27818,9
380->18,里斯本->巴塞罗那,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-9.139337,38.722252,0.0 2.173404,41.385064,0.0</coordinates></LineString></MultiGeometry>",1,1
442->156,辛特拉 ->波尔图,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-9.381659,38.802869,0.0 -8.654558,41.240751,0.0</coordinates></LineString></MultiGeometry>",85229,11
442->380,辛特拉 ->里斯本,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-9.381659,38.802869,0.0 -9.139337,38.722252,0.0</coordinates></LineString></MultiGeometry>",884,7
442->1181,辛特拉 ->Colares,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-9.381659,38.802869,0.0 -9.442687,38.806631,0.0</coordinates></LineString></MultiGeometry>",89757,11
156->383,波尔图->塞戈维亚,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-8.654558,41.240751,0.0 -4.108807,40.942903,0.0</coordinates></LineString></MultiGeometry>",43886,11
156->380,波尔图->里斯本,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-8.654558,41.240751,0.0 -9.139337,38.722252,0.0</coordinates></LineString></MultiGeometry>",886,7
156->17,波尔图->马德里,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-8.654558,41.240751,0.0 -3.70379,40.416775,0.0</coordinates></LineString></MultiGeometry>",42426,11
156->373,波尔图->塞维利亚,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-8.654558,41.240751,0.0 -5.984459,37.389092,0.0</coordinates></LineString></MultiGeometry>",5,3
156->1052,波尔图->吉马良斯,Portugal,#C12E67,"<MultiGeometry><LineString><coordinates>-8.654558,41.240751,0.0 -8.291786,41.44253,0.0</coordinates></LineString></MultiGeometry>",1,1
456->107,巴德伊舍->哈尔施塔特,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.620946,47.712381,0.0 13.645281,47.563485,0.0</coordinates></LineString></MultiGeometry>",99311,11
456->161,巴德伊舍->国王湖,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.620946,47.712381,0.0 12.98525,47.586406,0.0</coordinates></LineString></MultiGeometry>",37583,11
456->106,巴德伊舍->圣沃尔夫冈,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.620946,47.712381,0.0 13.439711,47.741828,0.0</coordinates></LineString></MultiGeometry>",57825,11
456->25,巴德伊舍->萨尔茨堡,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.620946,47.712381,0.0 13.057632,47.808402,0.0</coordinates></LineString></MultiGeometry>",310,5
436->537,那不勒斯->卡普里,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>14.268124,40.851775,0.0 14.2428,40.55069,0.0</coordinates></LineString></MultiGeometry>",55190,11
436->601,那不勒斯->庞培,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>14.268124,40.851775,0.0 14.498934,40.746157,0.0</coordinates></LineString></MultiGeometry>",73276,11
436->2166,那不勒斯->维苏威火山,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>14.268124,40.851775,0.0 14.428906,40.822383,0.0</coordinates></LineString></MultiGeometry>",55,5
537->91,卡普里->威尼斯,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>14.2428,40.55069,0.0 12.309386,45.543401,0.0</coordinates></LineString></MultiGeometry>",1032,7
537->9,卡普里->佛罗伦萨,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>14.2428,40.55069,0.0 11.255814,43.76956,0.0</coordinates></LineString></MultiGeometry>",59992,11
537->14,卡普里->五渔村,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>14.2428,40.55069,0.0 9.712391,44.128109,0.0</coordinates></LineString></MultiGeometry>",1861,7
537->7,卡普里->米兰,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>14.2428,40.55069,0.0 9.185924,45.465422,0.0</coordinates></LineString></MultiGeometry>",2003,7
537->452,卡普里->卡塔尼亚,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>14.2428,40.55069,0.0 15.08303,37.507877,0.0</coordinates></LineString></MultiGeometry>",7539,9
537->96,卡普里->巴勒莫,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>14.2428,40.55069,0.0 13.339341,38.119213,0.0</coordinates></LineString></MultiGeometry>",3979,9
537->94,卡普里->阿玛尔菲海岸,Italy,#450EDC,"<MultiGeometry><LineString><coordinates>14.2428,40.55069,0.0 14.602642,40.634107,0.0</coordinates></LineString></MultiGeometry>",55,5
151->367,里昂->阿维尼翁,France,#457B54,"<MultiGeometry><LineString><coordinates>4.837424,45.765403,0.0 4.805528,43.949317,0.0</coordinates></LineString></MultiGeometry>",24116,9
151->421,里昂->安纳西,France,#457B54,"<MultiGeometry><LineString><coordinates>4.837424,45.765403,0.0 6.129384,45.899247,0.0</coordinates></LineString></MultiGeometry>",3249,9
151->256,里昂->尼斯,France,#457B54,"<MultiGeometry><LineString><coordinates>4.837424,45.765403,0.0 7.261953,43.710173,0.0</coordinates></LineString></MultiGeometry>",28856,9
151->1,里昂->巴黎,France,#457B54,"<MultiGeometry><LineString><coordinates>4.837424,45.765403,0.0 2.352222,48.856614,0.0</coordinates></LineString></MultiGeometry>",3140,7
151->83,里昂->马赛,France,#457B54,"<MultiGeometry><LineString><coordinates>4.837424,45.765403,0.0 5.369414,43.299285,0.0</coordinates></LineString></MultiGeometry>",3211,9
367->256,阿维尼翁->尼斯,France,#457B54,"<MultiGeometry><LineString><coordinates>4.805528,43.949317,0.0 7.261953,43.710173,0.0</coordinates></LineString></MultiGeometry>",21536,9
367->2997,阿维尼翁->方丹－德沃克吕斯（泉水城）,France,#457B54,"<MultiGeometry><LineString><coordinates>4.805528,43.949317,0.0 5.126884,43.922443,0.0</coordinates></LineString></MultiGeometry>",33975,11
367->151,阿维尼翁->里昂,France,#457B54,"<MultiGeometry><LineString><coordinates>4.805528,43.949317,0.0 4.837424,45.765403,0.0</coordinates></LineString></MultiGeometry>",6389,9
367->362,阿维尼翁->阿尔勒,France,#457B54,"<MultiGeometry><LineString><coordinates>4.805528,43.949317,0.0 4.627777,43.676647,0.0</coordinates></LineString></MultiGeometry>",40693,11
367->1,阿维尼翁->巴黎,France,#457B54,"<MultiGeometry><LineString><coordinates>4.805528,43.949317,0.0 2.352222,48.856614,0.0</coordinates></LineString></MultiGeometry>",31778,11
367->83,阿维尼翁->马赛,France,#457B54,"<MultiGeometry><LineString><coordinates>4.805528,43.949317,0.0 5.369414,43.299285,0.0</coordinates></LineString></MultiGeometry>",12484,9
367->421,阿维尼翁->安纳西,France,#457B54,"<MultiGeometry><LineString><coordinates>4.805528,43.949317,0.0 6.129384,45.899247,0.0</coordinates></LineString></MultiGeometry>",39,5
1184->1183,Edam->Volendam,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>5.049182,52.512637,0.0 5.072702,52.496869,0.0</coordinates></LineString></MultiGeometry>",215654,11
1183->1186,Volendam->Marken,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>5.072702,52.496869,0.0 5.103206,52.458993,0.0</coordinates></LineString></MultiGeometry>",197453,11
1183->6,Volendam->阿姆斯特丹,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>5.072702,52.496869,0.0 4.895168,52.370216,0.0</coordinates></LineString></MultiGeometry>",18201,9
1186->859,Marken->哈勒姆,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>5.103206,52.458993,0.0 4.646219,52.387388,0.0</coordinates></LineString></MultiGeometry>",197453,11
859->6,哈勒姆->阿姆斯特丹,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.646219,52.387388,0.0 4.895168,52.370216,0.0</coordinates></LineString></MultiGeometry>",197453,11
159->157,法兰克福->柏林,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>8.679821,50.120751,0.0 13.394516,52.520013,0.0</coordinates></LineString></MultiGeometry>",197284,11
159->16,法兰克福->慕尼黑,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>8.679821,50.120751,0.0 11.581981,48.135125,0.0</coordinates></LineString></MultiGeometry>",8125,9
159->440,法兰克福->科尔马,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>8.679821,50.120751,0.0 7.358512,48.079359,0.0</coordinates></LineString></MultiGeometry>",3003,7
159->797,法兰克福->美因茨,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>8.679821,50.120751,0.0 8.247253,49.992862,0.0</coordinates></LineString></MultiGeometry>",86,5
159->308,法兰克福->海德堡,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>8.679821,50.120751,0.0 8.672434,49.398752,0.0</coordinates></LineString></MultiGeometry>",639,7
159->11,法兰克福->苏黎世,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>8.679821,50.120751,0.0 8.541694,47.376887,0.0</coordinates></LineString></MultiGeometry>",575,7
159->309,法兰克福->科隆,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>8.679821,50.120751,0.0 6.960279,50.937531,0.0</coordinates></LineString></MultiGeometry>",363,7
159->736,法兰克福->韦尔特海姆,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>8.679821,50.120751,0.0 9.512851,49.758604,0.0</coordinates></LineString></MultiGeometry>",2,1
159->322,法兰克福->纽伦堡,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>8.679821,50.120751,0.0 11.07675,49.45203,0.0</coordinates></LineString></MultiGeometry>",3,1
159->158,法兰克福->斯图加特,Germany,#0B2312,"<MultiGeometry><LineString><coordinates>8.679821,50.120751,0.0 9.237639,48.787784,0.0</coordinates></LineString></MultiGeometry>",2,1
518->15,沃韦->日内瓦,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>6.841919,46.462833,0.0 6.143158,46.204391,0.0</coordinates></LineString></MultiGeometry>",107865,11
